sample_id,task,comparable_needle_count,near_hit_rate,exact_hit_rate,min_distance,max_log10_ratio,max_ratio,last_q_abs_pos,last_q_log10_ratio,last_q_mean_ratio
rank1|global_req321|task=niah_single_3|doc=321,niah_single_3,1,0.875,0.6607142857142857,0,3.4309937953948975,2697.700891111843,32540,-0.5741055607795715,0.12154212594032288
rank1|global_req329|task=niah_single_3|doc=329,niah_single_3,1,0.5892857142857143,0.46875,0,4.174121856689453,14932.13324658453,32538,-0.6689297556877136,0.1296798288822174
rank1|global_req337|task=niah_single_3|doc=337,niah_single_3,1,0.7633928571428571,0.4107142857142857,0,3.6276469230651855,4242.744929086216,32529,-0.6152461767196655,0.11820326000452042
rank1|global_req33|task=niah_single_3|doc=33,niah_single_3,1,0.6964285714285714,0.39732142857142855,0,3.8424651622772217,6957.69140073333,32532,-0.6506405472755432,0.12489530444145203
rank1|global_req345|task=niah_single_3|doc=345,niah_single_3,1,0.45089285714285715,0.22767857142857142,0,3.6600234508514404,4571.128719377795,32532,-0.5652172565460205,0.1262391358613968
rank1|global_req353|task=niah_single_3|doc=353,niah_single_3,1,0.6741071428571429,0.35267857142857145,0,3.459338903427124,2879.644680365698,32541,-0.40761563181877136,0.15792837738990784
rank1|global_req361|task=niah_single_3|doc=361,niah_single_3,1,0.7053571428571429,0.35714285714285715,0,4.340631008148193,21909.42642474658,32533,-0.612256646156311,0.12800446152687073
rank1|global_req369|task=niah_single_3|doc=369,niah_single_3,1,0.6741071428571429,0.41517857142857145,0,4.219056606292725,16559.857919261038,32535,-0.48093992471694946,0.13237029314041138
rank1|global_req377|task=niah_single_3|doc=377,niah_single_3,1,0.5982142857142857,0.33482142857142855,0,3.0752625465393066,1189.2209367404803,32530,-0.6250016093254089,0.13053639233112335
rank1|global_req385|task=niah_single_3|doc=385,niah_single_3,1,0.9955357142857143,0.8482142857142857,0,3.8105247020721436,6464.34761273023,32535,-0.7224311828613281,0.11756472289562225
rank1|global_req393|task=niah_single_3|doc=393,niah_single_3,1,0.7098214285714286,0.5,0,3.2360053062438965,1721.889613039249,32543,-0.6224212646484375,0.12309174239635468
rank1|global_req401|task=niah_single_3|doc=401,niah_single_3,1,0.5,0.27232142857142855,0,3.917140245437622,8263.047426537845,32528,-0.4952682852745056,0.13996121287345886
rank1|global_req409|task=niah_single_3|doc=409,niah_single_3,1,0.5625,0.3705357142857143,0,2.883418560028076,764.5723005123142,32528,-0.6290093660354614,0.1304263472557068
rank1|global_req417|task=niah_single_3|doc=417,niah_single_3,1,0.7946428571428571,0.4375,0,4.057171821594238,11407.009982161622,32530,-0.8025654554367065,0.11219338327646255
rank1|global_req41|task=niah_single_3|doc=41,niah_single_3,1,0.3705357142857143,0.22767857142857142,0,3.385498285293579,2429.395850121238,32531,-0.5590298771858215,0.1298215538263321
rank1|global_req425|task=niah_single_3|doc=425,niah_single_3,1,0.6071428571428571,0.3125,0,3.3804588317871094,2401.3686234079955,32533,-0.6349663138389587,0.12390002608299255
rank1|global_req433|task=niah_single_3|doc=433,niah_single_3,1,0.625,0.3125,0,4.009597301483154,10223.445860793023,32529,-0.615074098110199,0.11822691559791565
rank1|global_req441|task=niah_single_3|doc=441,niah_single_3,1,0.5892857142857143,0.4732142857142857,0,3.6148881912231445,4119.914385670598,32536,-0.5211111307144165,0.1384812891483307
rank1|global_req449|task=niah_single_3|doc=449,niah_single_3,1,0.48660714285714285,0.32142857142857145,0,3.8745574951171875,7491.305273888562,32534,-0.7117819786071777,0.11919396370649338
rank1|global_req457|task=niah_single_3|doc=457,niah_single_3,1,0.7053571428571429,0.35714285714285715,0,3.594434976577759,3930.3839402215394,32539,-0.5906994342803955,0.13028377294540405
rank1|global_req465|task=niah_single_3|doc=465,niah_single_3,1,0.36607142857142855,0.25,0,4.870936393737793,74291.0324150783,32532,-0.5709075927734375,0.12487757205963135
rank1|global_req473|task=niah_single_3|doc=473,niah_single_3,1,0.6473214285714286,0.34375,0,4.801655292510986,63336.679686361786,32534,-0.6116989254951477,0.12750935554504395
rank1|global_req481|task=niah_single_3|doc=481,niah_single_3,1,0.6651785714285714,0.45982142857142855,0,3.509005546569824,3228.535354523941,32535,-0.6058773398399353,0.12906110286712646
rank1|global_req489|task=niah_single_3|doc=489,niah_single_3,1,0.44642857142857145,0.19196428571428573,0,3.148437261581421,1407.463890671419,32534,-0.43486377596855164,0.13735100626945496
rank1|global_req497|task=niah_single_3|doc=497,niah_single_3,1,0.5,0.35714285714285715,0,3.3689451217651367,2338.5417176347246,32534,-0.695785403251648,0.1312616914510727
rank1|global_req49|task=niah_single_3|doc=49,niah_single_3,1,0.9419642857142857,0.42410714285714285,0,4.071360111236572,11785.828337524312,32533,-0.3254176378250122,0.137525737285614
rank1|global_req505|task=niah_single_2|doc=5,niah_single_2,1,0.5491071428571429,0.27232142857142855,0,3.7599754333496094,5754.07387460228,32501,-0.6151888966560364,0.1320905089378357
rank1|global_req513|task=niah_single_2|doc=13,niah_single_2,1,0.45535714285714285,0.15625,0,3.814281702041626,6520.512053181784,32504,-0.5967045426368713,0.11974428594112396
rank1|global_req521|task=niah_single_2|doc=21,niah_single_2,1,0.4642857142857143,0.21875,0,3.0317931175231934,1075.952545926981,32507,-0.5529394149780273,0.13164353370666504
rank1|global_req529|task=niah_single_2|doc=29,niah_single_2,1,0.5357142857142857,0.12946428571428573,0,3.518876552581787,3302.7564743958824,32510,-0.6265881657600403,0.14065192639827728
rank1|global_req537|task=niah_single_2|doc=37,niah_single_2,1,0.8169642857142857,0.7723214285714286,0,3.878154754638672,7553.613419457928,32504,-0.6789456605911255,0.11734715849161148
rank1|global_req545|task=niah_single_2|doc=45,niah_single_2,1,0.46875,0.20535714285714285,0,4.245486259460449,17598.929820862297,32504,-0.5442686676979065,0.13471247255802155
rank1|global_req553|task=niah_single_2|doc=53,niah_single_2,1,0.5044642857142857,0.28125,0,3.765292167663574,5824.949541712225,32507,-0.5373286008834839,0.13303034007549286
rank1|global_req561|task=niah_single_2|doc=61,niah_single_2,1,0.4955357142857143,0.16964285714285715,0,4.113554000854492,12988.35052969047,32510,-0.6501965522766113,0.12541824579238892
rank1|global_req569|task=niah_single_2|doc=69,niah_single_2,1,0.3125,0.14732142857142858,0,3.964263439178467,9210.080776698762,32507,-0.5915352702140808,0.12908139824867249
rank1|global_req577|task=niah_single_2|doc=77,niah_single_2,1,0.4017857142857143,0.16964285714285715,0,4.631834506988525,42838.52480624571,32510,-0.5899132490158081,0.13830450177192688
rank1|global_req57|task=niah_single_3|doc=57,niah_single_3,1,0.5625,0.3392857142857143,0,3.956524610519409,9047.41706021205,32528,-0.7267055511474609,0.11615435034036636
rank1|global_req585|task=niah_single_2|doc=85,niah_single_2,1,0.6607142857142857,0.29464285714285715,0,3.8199830055236816,6606.675947675914,32513,-0.6972371339797974,0.1226155161857605
rank1|global_req593|task=niah_single_2|doc=93,niah_single_2,1,0.4732142857142857,0.19642857142857142,0,4.379540920257568,23962.985240472357,32504,-0.651299774646759,0.11475658416748047
rank1|global_req601|task=niah_single_2|doc=101,niah_single_2,2,0.0,0.0,958,3.51519775390625,3274.897818323452,32507,-0.4419671595096588,0.1384981870651245
rank1|global_req609|task=niah_single_2|doc=109,niah_single_2,2,0.0,0.0,960,3.6910765171051025,4909.94375429846,32504,-0.6638392210006714,0.11646392941474915
rank1|global_req617|task=niah_single_2|doc=117,niah_single_2,1,0.4955357142857143,0.17410714285714285,0,3.7969717979431152,6265.731751705743,32507,-0.6808701753616333,0.11962270736694336
rank1|global_req625|task=niah_single_2|doc=125,niah_single_2,1,0.45982142857142855,0.21875,0,3.085415840148926,1217.3510653441595,32504,-0.5712771415710449,0.12394890189170837
rank1|global_req633|task=niah_single_2|doc=133,niah_single_2,1,0.41964285714285715,0.20535714285714285,0,3.74994158744812,5622.65695440749,32504,-0.5859638452529907,0.12301534414291382
rank1|global_req641|task=niah_single_2|doc=141,niah_single_2,1,0.7321428571428571,0.29910714285714285,0,4.831787109375,67887.07694166336,32504,-0.5744412541389465,0.11616802215576172
rank1|global_req649|task=niah_single_2|doc=149,niah_single_2,1,0.5357142857142857,0.16964285714285715,0,4.037919044494629,10912.36903356855,32510,-0.7142063975334167,0.12079203128814697
rank1|global_req657|task=niah_single_2|doc=157,niah_single_2,1,0.26785714285714285,0.07589285714285714,0,4.044607639312744,11081.731905992494,32507,-0.33718588948249817,0.13287685811519623
rank1|global_req65|task=niah_single_3|doc=65,niah_single_3,1,0.6294642857142857,0.3705357142857143,0,4.084563255310059,12149.635679200901,32530,-0.6635733842849731,0.12238684296607971
rank1|global_req665|task=niah_single_2|doc=165,niah_single_2,1,0.35714285714285715,0.19196428571428573,0,4.366966724395752,23279.128863551552,32507,-0.5251734256744385,0.13054659962654114
rank1|global_req673|task=niah_single_2|doc=173,niah_single_2,1,0.49107142857142855,0.14285714285714285,0,3.190938711166382,1552.1679482846014,32507,-0.6259608268737793,0.12672939896583557
rank1|global_req681|task=niah_single_2|doc=181,niah_single_2,1,0.2857142857142857,0.09375,0,3.498386859893799,3150.5535077133873,32504,-0.5604977607727051,0.1213405430316925
rank1|global_req689|task=niah_single_2|doc=189,niah_single_2,1,0.33035714285714285,0.20089285714285715,0,3.3031342029571533,2009.7137458033092,32504,-0.6033371686935425,0.1179136335849762
rank1|global_req697|task=niah_single_2|doc=197,niah_single_2,1,0.47767857142857145,0.21428571428571427,0,3.455108880996704,2851.7331295142317,32504,-0.5459675788879395,0.1238129585981369
rank1|global_req705|task=niah_single_2|doc=205,niah_single_2,1,0.49107142857142855,0.3080357142857143,0,3.311781167984009,2050.128900930544,32504,-0.5832228660583496,0.12972411513328552
rank1|global_req713|task=niah_single_2|doc=213,niah_single_2,1,0.44642857142857145,0.17410714285714285,0,3.8979663848876953,7906.174305326882,32504,-0.6838803291320801,0.11958417296409607
rank1|global_req721|task=niah_single_2|doc=221,niah_single_2,1,0.24107142857142858,0.13839285714285715,0,3.6011407375335693,3991.542313846462,32507,-0.6130125522613525,0.13518080115318298
rank1|global_req729|task=niah_single_2|doc=229,niah_single_2,1,0.41964285714285715,0.15625,0,2.9270501136779785,845.3763883658589,32510,-0.7890012860298157,0.11131618171930313
rank1|global_req737|task=niah_single_2|doc=237,niah_single_2,1,0.3482142857142857,0.11607142857142858,0,3.7189059257507324,5234.870297028309,32504,-0.5330274701118469,0.13026687502861023
rank1|global_req73|task=niah_single_3|doc=73,niah_single_3,1,0.09375,0.08482142857142858,0,3.341505765914917,2195.36009566605,32532,-0.7020353674888611,0.1277291476726532
rank1|global_req745|task=niah_single_2|doc=245,niah_single_2,1,0.38839285714285715,0.22321428571428573,0,3.6559627056121826,4528.586896724845,32513,-0.5578879714012146,0.13588358461856842
rank1|global_req753|task=niah_single_2|doc=253,niah_single_2,1,0.5848214285714286,0.34375,0,3.5885541439056396,3877.5208691816415,32507,-0.5098591446876526,0.1340285837650299
rank1|global_req761|task=niah_single_2|doc=261,niah_single_2,1,0.65625,0.33482142857142855,0,6.36106538772583,2296494.3841225733,32510,-0.7274713516235352,0.12813252210617065
rank1|global_req769|task=niah_single_2|doc=269,niah_single_2,1,0.6294642857142857,0.28125,0,3.7377545833587646,5467.069354895198,32504,-0.7138471603393555,0.11555226147174835
rank1|global_req777|task=niah_single_2|doc=277,niah_single_2,1,0.41964285714285715,0.10714285714285714,0,3.6385128498077393,4350.236318219446,32501,-0.6102641820907593,0.1290774643421173
rank1|global_req785|task=niah_single_2|doc=285,niah_single_2,1,0.5535714285714286,0.30357142857142855,0,3.0194802284240723,1045.8760751012346,32507,-0.6605559587478638,0.13040724396705627
rank1|global_req793|task=niah_single_2|doc=293,niah_single_2,1,0.41517857142857145,0.15178571428571427,0,3.696089029312134,4966.941321031153,32510,-0.5505064725875854,0.11500875651836395
rank1|global_req801|task=niah_single_2|doc=301,niah_single_2,1,0.32142857142857145,0.10267857142857142,0,3.1214308738708496,1322.607173465693,32510,-0.5422287583351135,0.13700604438781738
rank1|global_req809|task=niah_single_2|doc=309,niah_single_2,1,0.5669642857142857,0.2767857142857143,0,3.485243797302246,3056.6365174928487,32507,-0.5730328559875488,0.12641583383083344
rank1|global_req817|task=niah_single_2|doc=317,niah_single_2,1,0.45089285714285715,0.16964285714285715,0,3.893251419067383,7820.804307113637,32504,-0.6320391893386841,0.12404205650091171
rank1|global_req81|task=niah_single_3|doc=81,niah_single_3,1,0.7946428571428571,0.45089285714285715,0,3.8694570064544678,7403.839685515276,32528,-0.6292368769645691,0.12447212636470795
rank1|global_req825|task=niah_single_2|doc=325,niah_single_2,1,0.45535714285714285,0.17410714285714285,0,4.723543643951416,52910.71665869382,32507,-0.6995313763618469,0.1197168305516243
rank1|global_req833|task=niah_single_2|doc=333,niah_single_2,1,0.6875,0.26785714285714285,0,3.1134395599365234,1298.492842096882,32507,-0.6612051129341125,0.12512056529521942
rank1|global_req841|task=niah_single_2|doc=341,niah_single_2,1,0.7991071428571429,0.38392857142857145,0,3.5506041049957275,3553.0727920003305,32510,-0.6031520962715149,0.12472978234291077
rank1|global_req849|task=niah_single_2|doc=349,niah_single_2,1,0.39285714285714285,0.16964285714285715,0,3.590489387512207,3894.837901006391,32507,-0.6881226897239685,0.11938107758760452
rank1|global_req857|task=niah_single_2|doc=357,niah_single_2,1,0.5848214285714286,0.39732142857142855,0,3.9791903495788574,9532.138624001425,32504,-0.6609973907470703,0.1205945760011673
rank1|global_req865|task=niah_single_2|doc=365,niah_single_2,1,0.39732142857142855,0.1875,0,5.6098246574401855,407215.8348148358,32510,-0.539516270160675,0.13059377670288086
rank1|global_req873|task=niah_single_2|doc=373,niah_single_2,1,0.1875,0.12053571428571429,0,4.368081569671631,23338.96376125261,32507,-0.6311787366867065,0.1257931888103485
rank1|global_req881|task=niah_single_2|doc=381,niah_single_2,1,0.5848214285714286,0.29464285714285715,0,3.3068039417266846,2026.7675472842675,32504,-0.7039240598678589,0.11930051445960999
rank1|global_req889|task=niah_single_2|doc=389,niah_single_2,1,0.48214285714285715,0.16517857142857142,0,4.704787254333496,50674.24120920179,32504,-0.7249931693077087,0.11512306332588196
rank1|global_req897|task=niah_single_2|doc=397,niah_single_2,1,0.6741071428571429,0.2544642857142857,0,2.766493558883667,584.1085439871736,32507,-0.5128768682479858,0.1274690330028534
rank1|global_req89|task=niah_single_3|doc=89,niah_single_3,1,0.9776785714285714,0.8125,0,4.000794410705566,10018.308722520072,32536,-0.7181640863418579,0.11678878217935562
rank1|global_req905|task=niah_single_2|doc=405,niah_single_2,1,0.5044642857142857,0.22767857142857142,0,2.8956778049468994,786.4621115001729,32504,-0.5957859754562378,0.12206998467445374
rank1|global_req913|task=niah_single_2|doc=413,niah_single_2,1,0.4375,0.17857142857142858,0,3.875582218170166,7509.001968345974,32507,-0.6018794178962708,0.12572193145751953
rank1|global_req921|task=niah_single_2|doc=421,niah_single_2,1,0.45982142857142855,0.20089285714285715,0,3.594416379928589,3930.215643341439,32507,-0.5951498746871948,0.12545445561408997
rank1|global_req929|task=niah_single_2|doc=429,niah_single_2,2,0.0,0.0,958,3.788011074066162,6137.7765566921735,32507,-0.6215925812721252,0.12001333385705948
rank1|global_req937|task=niah_single_2|doc=437,niah_single_2,2,0.0,0.0,958,3.8633508682250977,7300.470799803909,32507,-0.629682183265686,0.12113438546657562
rank1|global_req945|task=niah_single_2|doc=445,niah_single_2,1,0.5089285714285714,0.25,0,3.617703437805176,4146.707839698506,32510,-0.5419049263000488,0.12167611718177795
rank1|global_req953|task=niah_single_2|doc=453,niah_single_2,1,0.5357142857142857,0.25892857142857145,0,4.264291286468506,18377.705446134434,32504,-0.5413098931312561,0.13150465488433838
rank1|global_req961|task=niah_single_2|doc=461,niah_single_2,1,0.5491071428571429,0.30357142857142855,0,3.6696410179138184,4673.486773383803,32504,-0.6249442100524902,0.12519171833992004
rank1|global_req969|task=niah_single_2|doc=469,niah_single_2,1,0.48660714285714285,0.20089285714285715,0,3.474550485610962,2982.294211769338,32507,-0.5983426570892334,0.14160406589508057
rank1|global_req977|task=niah_single_2|doc=477,niah_single_2,1,0.29017857142857145,0.14285714285714285,0,4.689748764038086,48949.556808838024,32507,-0.5633578300476074,0.13231253623962402
rank1|global_req97|task=niah_single_3|doc=97,niah_single_3,1,0.3392857142857143,0.20089285714285715,0,4.147001266479492,14028.17795420702,32535,-0.5825878977775574,0.12510959804058075
rank1|global_req985|task=niah_single_2|doc=485,niah_single_2,1,0.4330357142857143,0.2767857142857143,0,3.6181766986846924,4151.229067452799,32510,-0.6188672780990601,0.12807528674602509
rank1|global_req993|task=niah_single_2|doc=493,niah_single_2,1,0.3125,0.11607142857142858,0,3.508845090866089,3227.342750776948,32507,-0.5486329793930054,0.12690219283103943
rank1|global_req9|task=niah_single_3|doc=9,niah_single_3,1,0.7098214285714286,0.2767857142857143,0,4.013293743133545,10310.83276959425,32532,-0.4729114770889282,0.13421869277954102
rank2|global_req1002|task=niah_single_1|doc=2,niah_single_1,1,0.5669642857142857,0.5089285714285714,0,4.216701030731201,16470.281833800243,32480,-0.7883490920066833,0.09604067355394363
rank2|global_req1010|task=niah_single_1|doc=10,niah_single_1,1,0.8392857142857143,0.71875,0,4.477688789367676,30039.229531538986,32477,-0.7295483350753784,0.09690745174884796
rank2|global_req1018|task=niah_single_1|doc=18,niah_single_1,1,0.0,0.0,232,4.3209452629089355,20938.485372294257,32477,-0.7979621291160583,0.09824538230895996
rank2|global_req1026|task=niah_single_1|doc=26,niah_single_1,1,0.7857142857142857,0.6741071428571429,0,5.117493629455566,131067.08163610012,32480,-0.6962149143218994,0.09646027535200119
rank2|global_req1034|task=niah_single_1|doc=34,niah_single_1,1,0.9196428571428571,0.15625,0,2.956439733505249,904.5649037031422,32480,-0.6842336654663086,0.11192330718040466
rank2|global_req1042|task=niah_single_1|doc=42,niah_single_1,1,0.59375,0.45089285714285715,0,3.3476614952087402,2226.6989032333768,32480,-0.8991815447807312,0.09117545187473297
rank2|global_req1050|task=niah_single_1|doc=50,niah_single_1,1,0.48214285714285715,0.35267857142857145,0,2.967655658721924,928.2301243895074,32480,-0.7742874026298523,0.10069669038057327
rank2|global_req1058|task=niah_single_1|doc=58,niah_single_1,1,0.8883928571428571,0.7723214285714286,0,5.062138557434082,115382.13145833637,32477,-0.7910835146903992,0.09587056934833527
rank2|global_req1066|task=niah_single_1|doc=66,niah_single_1,1,0.36607142857142855,0.18303571428571427,0,4.079662799835205,12013.313202472142,32474,-0.7728632092475891,0.09206171333789825
rank2|global_req106|task=niah_single_3|doc=106,niah_single_3,1,0.71875,0.35267857142857145,0,5.50160551071167,317398.96826889855,32535,-0.5031082034111023,0.1253843456506729
rank2|global_req1074|task=niah_single_1|doc=74,niah_single_1,1,0.7142857142857143,0.20535714285714285,0,3.350515127182007,2241.3781152619554,32474,-0.8640841245651245,0.08712682127952576
rank2|global_req1082|task=niah_single_1|doc=82,niah_single_1,1,0.9508928571428571,0.9017857142857143,0,9.366389274597168,2324819686.6907554,32480,-0.8174102306365967,0.10026988387107849
rank2|global_req1090|task=niah_single_1|doc=90,niah_single_1,1,0.5133928571428571,0.42857142857142855,0,3.265998125076294,1845.0074539489112,32480,-0.7875258922576904,0.10106681287288666
rank2|global_req1098|task=niah_single_1|doc=98,niah_single_1,1,0.8839285714285714,0.7455357142857143,0,4.26229190826416,18293.29375074704,32477,-0.8283826112747192,0.09352284669876099
rank2|global_req10|task=niah_single_3|doc=10,niah_single_3,1,0.7678571428571429,0.4642857142857143,0,3.9201552867889404,8320.61230602949,32533,-0.5743522047996521,0.13229988515377045
rank2|global_req1106|task=niah_single_1|doc=106,niah_single_1,1,0.6696428571428571,0.5625,0,2.9053843021392822,804.2374677961637,32480,-0.7912276387214661,0.094384104013443
rank2|global_req1114|task=niah_single_1|doc=114,niah_single_1,1,0.7232142857142857,0.6205357142857143,0,3.5139145851135254,3265.2360681194,32483,-0.6707667708396912,0.11689889430999756
rank2|global_req1122|task=niah_single_1|doc=122,niah_single_1,1,0.6607142857142857,0.5669642857142857,0,2.9236183166503906,838.722544167456,32486,-0.5824622511863708,0.10327331721782684
rank2|global_req1130|task=niah_single_1|doc=130,niah_single_1,1,0.875,0.11607142857142858,0,2.927464246749878,846.1829040161396,32480,-0.7857993245124817,0.09394752979278564
rank2|global_req1138|task=niah_single_1|doc=138,niah_single_1,1,0.7991071428571429,0.6071428571428571,0,5.833597183227539,681706.1048423311,32477,-0.8069146275520325,0.08625190705060959
rank2|global_req1146|task=niah_single_1|doc=146,niah_single_1,1,0.7098214285714286,0.6026785714285714,0,3.4873108863830566,3071.2197108248865,32483,-0.7549744844436646,0.09737493097782135
rank2|global_req114|task=niah_single_3|doc=114,niah_single_3,1,0.8035714285714286,0.5133928571428571,0,4.433528900146484,27134.94215741536,32532,-0.6377540230751038,0.1278924196958542
rank2|global_req1154|task=niah_single_1|doc=154,niah_single_1,1,0.5669642857142857,0.39285714285714285,0,3.55248761177063,3568.5156996429664,32477,-0.7669428586959839,0.09588365256786346
rank2|global_req1162|task=niah_single_1|doc=162,niah_single_1,1,0.7455357142857143,0.6696428571428571,0,4.8164753913879395,65535.315022841634,32486,-0.9148286581039429,0.08844173699617386
rank2|global_req1170|task=niah_single_1|doc=170,niah_single_1,1,0.7053571428571429,0.6116071428571429,0,2.9050400257110596,803.600180659382,32480,-0.8170877695083618,0.09611451625823975
rank2|global_req1178|task=niah_single_1|doc=178,niah_single_1,1,0.11607142857142858,0.08928571428571429,0,4.477877140045166,30052.260174445746,32477,-0.8010907769203186,0.09431953728199005
rank2|global_req1186|task=niah_single_1|doc=186,niah_single_1,1,0.8883928571428571,0.8125,0,3.1570043563842773,1435.503832742142,32480,-0.7452364563941956,0.09471306204795837
rank2|global_req1194|task=niah_single_1|doc=194,niah_single_1,1,0.8303571428571429,0.6517857142857143,0,4.089291095733643,12282.62225946837,32477,-0.8580654263496399,0.09069063514471054
rank2|global_req1202|task=niah_single_1|doc=202,niah_single_1,1,0.5491071428571429,0.48660714285714285,0,3.532017946243286,3404.2225659493256,32483,-0.7895347476005554,0.09831021726131439
rank2|global_req1210|task=niah_single_1|doc=210,niah_single_1,1,0.6607142857142857,0.40625,0,5.268630504608154,185622.4517324937,32477,-0.8621379137039185,0.08774159848690033
rank2|global_req1218|task=niah_single_1|doc=218,niah_single_1,1,0.6205357142857143,0.5044642857142857,0,4.828454494476318,67368.13032159823,32477,-0.8197751045227051,0.08834131807088852
rank2|global_req1226|task=niah_single_1|doc=226,niah_single_1,1,0.7366071428571429,0.59375,0,3.7904679775238037,6172.597768842836,32480,-0.7341380715370178,0.09940162301063538
rank2|global_req122|task=niah_single_3|doc=122,niah_single_3,1,0.53125,0.3080357142857143,0,4.438365459442139,27438.821815665728,32526,-0.6029126644134521,0.13650378584861755
rank2|global_req1234|task=niah_single_1|doc=234,niah_single_1,1,0.8794642857142857,0.7053571428571429,0,4.727603912353516,53407.704531951065,32477,-0.8150057196617126,0.09435981512069702
rank2|global_req1242|task=niah_single_1|doc=242,niah_single_1,1,0.5892857142857143,0.5133928571428571,0,5.19478702545166,156598.2936244489,32477,-0.796772837638855,0.0913313627243042
rank2|global_req1250|task=niah_single_1|doc=250,niah_single_1,1,0.9330357142857143,0.7633928571428571,0,3.6251559257507324,4218.479332804891,32483,-0.7591328024864197,0.09816112369298935
rank2|global_req1258|task=niah_single_1|doc=258,niah_single_1,1,0.9508928571428571,0.8348214285714286,0,2.678680896759033,477.17853199051905,32477,-0.8674634099006653,0.08958306908607483
rank2|global_req1266|task=niah_single_1|doc=266,niah_single_1,1,0.875,0.7366071428571429,0,3.718651056289673,5231.799069537353,32483,-0.7029598951339722,0.100255087018013
rank2|global_req1274|task=niah_single_1|doc=274,niah_single_1,1,0.8883928571428571,0.8258928571428571,0,3.383974313735962,2420.8858596708546,32477,-0.8275778293609619,0.09438104927539825
rank2|global_req1282|task=niah_single_1|doc=282,niah_single_1,1,0.9196428571428571,0.7366071428571429,0,5.011749267578125,102742.29619561357,32477,-0.7012329697608948,0.08736615628004074
rank2|global_req1290|task=niah_single_1|doc=290,niah_single_1,1,0.8392857142857143,0.7053571428571429,0,3.9289562702178955,8490.94974047499,32477,-0.8498764038085938,0.09385687112808228
rank2|global_req1298|task=niah_single_1|doc=298,niah_single_1,1,0.6071428571428571,0.5535714285714286,0,2.934438705444336,859.8816981210238,32480,-0.7507798671722412,0.09649546444416046
rank2|global_req1306|task=niah_single_1|doc=306,niah_single_1,1,0.53125,0.23660714285714285,0,4.960719108581543,91352.22057598158,32474,-0.8836396336555481,0.08730213344097137
rank2|global_req130|task=niah_single_3|doc=130,niah_single_3,1,0.29910714285714285,0.2544642857142857,0,3.9523203372955322,8960.254337016953,32536,-0.4730273485183716,0.12567992508411407
rank2|global_req1314|task=niah_single_1|doc=314,niah_single_1,1,0.41964285714285715,0.3125,0,4.12363862991333,13293.478267683206,32474,-0.8947669267654419,0.08617694675922394
rank2|global_req1322|task=niah_single_1|doc=322,niah_single_1,1,0.5982142857142857,0.45535714285714285,0,4.057579517364502,11417.72338856789,32477,-0.7844893336296082,0.09799924492835999
rank2|global_req1330|task=niah_single_1|doc=330,niah_single_1,1,0.8973214285714286,0.8928571428571429,0,4.139695644378662,13794.172236924396,32477,-0.8166984915733337,0.09055446088314056
rank2|global_req1338|task=niah_single_1|doc=338,niah_single_1,1,0.78125,0.6294642857142857,0,2.8920888900756836,779.9897401177732,32480,-0.6985428333282471,0.10964083671569824
rank2|global_req1346|task=niah_single_1|doc=346,niah_single_1,1,0.5446428571428571,0.4642857142857143,0,3.144237995147705,1393.9204677830485,32486,-0.7475551962852478,0.10276198387145996
rank2|global_req1354|task=niah_single_1|doc=354,niah_single_1,1,0.53125,0.3705357142857143,0,3.117626190185547,1311.0709365701823,32480,-0.6951032280921936,0.0987648293375969
rank2|global_req1362|task=niah_single_1|doc=362,niah_single_1,1,0.8214285714285714,0.7232142857142857,0,3.2925925254821777,1961.5190282689132,32474,-0.760683000087738,0.08758208155632019
rank2|global_req1370|task=niah_single_1|doc=370,niah_single_1,1,0.8883928571428571,0.7901785714285714,0,3.413583517074585,2591.692769356738,32483,-0.8157240748405457,0.10028601437807083
rank2|global_req1378|task=niah_single_1|doc=378,niah_single_1,1,0.8928571428571429,0.8125,0,4.1048455238342285,12730.50183505318,32486,-0.7130892872810364,0.10544361174106598
rank2|global_req1386|task=niah_single_1|doc=386,niah_single_1,1,0.6294642857142857,0.40625,0,3.356741428375244,2273.7432792143104,32477,-0.7330067753791809,0.10038834810256958
rank2|global_req138|task=niah_single_3|doc=138,niah_single_3,1,0.35267857142857145,0.24107142857142858,0,3.583975315093994,3836.85436538896,32533,-0.6498820781707764,0.12389373779296875
rank2|global_req1394|task=niah_single_1|doc=394,niah_single_1,1,0.5714285714285714,0.49107142857142855,0,2.9358158111572266,862.61262711856,32480,-0.8119862675666809,0.09855696558952332
rank2|global_req1402|task=niah_single_1|doc=402,niah_single_1,1,0.6830357142857143,0.1875,0,2.7626442909240723,578.95430941218,32483,-0.6366003751754761,0.11003120243549347
rank2|global_req1410|task=niah_single_1|doc=410,niah_single_1,1,0.9330357142857143,0.8616071428571429,0,3.705394744873047,5074.5173868616,32486,-0.6021734476089478,0.10280723124742508
rank2|global_req1418|task=niah_single_1|doc=418,niah_single_1,1,0.7142857142857143,0.5848214285714286,0,3.1368839740753174,1370.515570907582,32483,-0.6052894592285156,0.12442625313997269
rank2|global_req1426|task=niah_single_1|doc=426,niah_single_1,1,0.8392857142857143,0.6875,0,5.246451377868652,176380.82834526192,32477,-0.8160173892974854,0.08986755460500717
rank2|global_req1434|task=niah_single_1|doc=434,niah_single_1,1,0.8169642857142857,0.6875,0,6.375894546508789,2376263.2226998573,32477,-0.8227793574333191,0.09476903080940247
